target_emb_0,target_emb_1,target_emb_2,target_emb_3,target_emb_4,target_emb_5,target_emb_6,target_emb_7,target_emb_8,target_emb_9,target_emb_10,target_emb_11,target_emb_12,target_emb_13,target_emb_14,target_emb_15,account_id
-0.7070491,7.0828686,4.976286,-1.6008265,5.010378,-1.201219,6.5002007,-2.4460723,-2.9729009,-1.2186403,4.5913463,7.8223476,-0.014709742,-1.394085,5.7362475,-0.8750566,ACC_0126
-0.7606337,7.6976933,5.07816,-1.844871,5.466275,-1.3504469,7.1973214,-2.49279,-3.2787113,-1.2781421,4.9663286,8.37983,-0.014020778,-1.4244207,5.93977,-1.033676,ACC_0127
-0.9437424,7.536718,5.3200865,-2.066542,5.17389,-1.5512446,7.064236,-2.0665436,-3.3776298,-1.0384585,4.8899016,8.349096,-0.013228189,-1.3274479,5.7314487,-1.2920793,ACC_0128
-0.6733137,7.9919734,5.275218,-1.870616,5.658679,-1.500789,7.4528327,-2.4590366,-3.5489593,-1.3027129,5.19462,8.707375,-0.014340378,-1.4254999,5.9545155,-1.1641386,ACC_0129
-0.6955882,7.132875,4.9395003,-1.5931588,5.0413246,-1.1920944,6.526774,-2.4578335,-2.9759164,-1.2391901,4.583927,7.814662,-0.014756281,-1.396595,5.748197,-0.84870696,ACC_0130
-0.77840865,7.7928295,5.1494503,-1.8701686,5.5263762,-1.4248165,7.317468,-2.4629006,-3.3676286,-1.2731678,5.035532,8.47931,-0.013899212,-1.4210491,5.9445047,-1.0718348,ACC_0131
-0.7419814,7.513617,5.050682,-1.7491605,5.296735,-1.3495017,6.972823,-2.4406533,-3.2206588,-1.2637606,4.81106,8.214343,-0.0139052505,-1.38718,5.818582,-0.9895309,ACC_0132
-0.74175584,7.764096,5.1764526,-1.854301,5.4906845,-1.3965479,7.250913,-2.4641335,-3.3552194,-1.2762907,5.0302567,8.4945755,-0.014029227,-1.4209726,5.937803,-1.0794418,ACC_0133
-0.66027135,7.1830764,5.0227423,-1.6119322,5.0676184,-1.1844678,6.547001,-2.46021,-3.0241466,-1.2333671,4.670999,7.9241834,-0.014986178,-1.4065894,5.777994,-0.8943671,ACC_0134
-1.0267961,6.443021,4.586136,-1.7557099,4.4352856,-1.1317755,6.1268167,-2.0098593,-2.6509235,-0.9489702,4.107396,7.062571,-0.012857383,-1.307073,5.437955,-0.8974364,ACC_0135
0.42273995,2.6411445,0.43299466,-0.040136125,2.306369,0.43653116,2.1206617,-1.965581,-1.0981944,-0.79118866,2.346838,1.8207917,-0.0047282013,-0.8965013,1.8011919,0.32926962,ACC_0136
-0.636955,7.2723413,5.0512385,-1.572939,5.0859737,-1.2797154,6.699372,-2.3873367,-3.1512232,-1.2523707,4.703034,8.000438,-0.01482998,-1.3920501,5.7281184,-0.94316053,ACC_0137
-1.0707134,6.944027,4.887147,-1.9496778,4.7888756,-1.320959,6.650286,-2.0639548,-2.959795,-0.98396814,4.45297,7.6584,-0.012586031,-1.3204461,5.622073,-1.0690469,ACC_0138
-0.6577207,7.816079,5.258642,-1.8125323,5.5302916,-1.395168,7.175817,-2.5149798,-3.3948536,-1.3035992,5.055115,8.552167,-0.014727133,-1.426983,5.958636,-1.0668857,ACC_0139
-0.9619714,7.0073266,5.052073,-1.8761152,4.7967567,-1.3636075,6.5093794,-2.0797331,-3.0417275,-1.0140326,4.450623,7.7523103,-0.013150383,-1.3014951,5.5968947,-1.0441101,ACC_0140
-0.932248,6.938063,5.005706,-1.860693,4.731645,-1.3627064,6.552692,-1.9843372,-3.086187,-0.9820907,4.494449,7.7334905,-0.0128940735,-1.3006203,5.5220265,-1.1272912,ACC_0141
-0.9250837,7.1549807,5.162393,-1.9435825,4.901318,-1.3260643,6.5836835,-2.1198053,-3.0832143,-1.0186424,4.61883,7.939215,-0.013696389,-1.3395814,5.703518,-1.1066417,ACC_0142
-0.9893391,6.745585,4.9294276,-1.8185645,4.5872726,-1.2996107,6.325978,-1.9962782,-2.91124,-0.9688828,4.3100514,7.511718,-0.012777933,-1.2839179,5.486111,-1.0191566,ACC_0143
-0.7889846,7.5790324,5.035656,-1.8173511,5.3639264,-1.3277351,7.063844,-2.4796243,-3.2007422,-1.2645506,4.8597,8.265249,-0.01378117,-1.4033408,5.8913655,-0.9931809,ACC_0144
-0.9555085,7.268345,5.1790667,-1.95569,4.9667435,-1.479228,6.857845,-2.0284672,-3.2365475,-1.0234982,4.6868777,8.050477,-0.013173148,-1.3192742,5.6458073,-1.2000562,ACC_0145
-0.81915283,7.6408057,5.1142364,-1.8638515,5.429965,-1.3646542,7.11085,-2.5229187,-3.2204015,-1.2671261,4.898638,8.356756,-0.013849673,-1.4072584,5.940286,-1.0075097,ACC_0146
-0.76785034,7.8187833,5.1520925,-1.8974296,5.5600834,-1.3845118,7.264097,-2.5238264,-3.3218355,-1.291696,5.024159,8.504812,-0.014011653,-1.4261687,5.9856296,-1.0460018,ACC_0147
-0.6252255,7.5458436,5.2239966,-1.6717944,5.281628,-1.3322526,6.8972745,-2.4443445,-3.2898726,-1.2754389,4.9021153,8.315833,-0.014989453,-1.4102699,5.8527093,-1.0134163,ACC_0148
-0.9571456,7.0781236,5.1526833,-1.9215338,4.814324,-1.4303159,6.662355,-1.991746,-3.16361,-0.98521346,4.594574,7.930102,-0.012857242,-1.2983975,5.573689,-1.1821582,ACC_0149
-0.8010029,7.4876094,4.9716563,-1.8181633,5.330625,-1.2820387,6.9977646,-2.4988174,-3.1284971,-1.2516174,4.816569,8.167493,-0.013854948,-1.4104519,5.8869987,-0.9702301,ACC_0150
-0.63878244,7.4412265,5.1276064,-1.6673199,5.257601,-1.2478436,6.754415,-2.5070775,-3.1469307,-1.2766483,4.809167,8.150982,-0.015249005,-1.4247265,5.8719964,-0.9270607,ACC_0151
-0.7056856,7.0818105,4.8539114,-1.5714995,5.0184155,-1.1370224,6.4525056,-2.4929435,-2.8866801,-1.251204,4.5052567,7.692014,-0.014916027,-1.4029528,5.7596116,-0.7760714,ACC_0152
-0.7022021,7.381285,5.0064516,-1.6814038,5.2061353,-1.2611493,6.73803,-2.4758706,-3.1073713,-1.2657874,4.706,8.051872,-0.014386025,-1.3899395,5.8033295,-0.902009,ACC_0153
-0.9168296,6.889684,4.986773,-1.8531184,4.7089434,-1.2371944,6.3615794,-2.0662878,-2.9419062,-0.9902878,4.455661,7.6384797,-0.0136163365,-1.3294114,5.595917,-1.0437896,ACC_0154
-0.87988853,7.6290565,5.3941693,-2.0378258,5.2894177,-1.5474918,7.02052,-2.1998851,-3.404797,-1.0924814,4.8840437,8.397449,-0.014023332,-1.3534682,5.82502,-1.2111549,ACC_0155
-0.7039425,7.375887,4.8447356,-1.6903495,5.2685823,-1.1545495,6.7487316,-2.555534,-2.9891307,-1.2914017,4.6780667,7.9095173,-0.014863629,-1.4335294,5.8806615,-0.81709343,ACC_0156
-0.77506644,7.121358,4.8818927,-1.6624929,5.0212226,-1.186983,6.613375,-2.4178033,-2.9506893,-1.2127059,4.590918,7.8229985,-0.01400328,-1.3872277,5.7425747,-0.88290095,ACC_0157
-0.67914844,7.0558486,4.8554835,-1.5669641,4.9871187,-1.1182774,6.4689255,-2.4514914,-2.9095922,-1.2340205,4.550898,7.7082067,-0.014921174,-1.4087892,5.7415113,-0.8212486,ACC_0158
-0.8111127,7.8400426,5.163493,-1.8914928,5.5496616,-1.4488225,7.2460685,-2.5078552,-3.3194125,-1.2951221,4.9781675,8.493683,-0.013806016,-1.3949744,5.9456377,-1.0392178,ACC_0159
-1.0515615,7.1265464,5.1403933,-1.969326,4.886598,-1.4169685,6.660254,-2.1171434,-3.059362,-1.0163467,4.511071,7.899355,-0.012937773,-1.3041348,5.6786275,-1.072498,ACC_0160
-1.0568855,6.59362,4.817483,-1.7961183,4.488802,-1.3078378,6.2958603,-1.95714,-2.8366513,-0.9479535,4.18944,7.3432946,-0.012271352,-1.265825,5.4171357,-0.9912323,ACC_0161
-0.9507653,6.7499676,4.9079614,-1.7742838,4.621976,-1.208433,6.2323985,-2.1161792,-2.827053,-1.0023513,4.2985473,7.4300423,-0.014036214,-1.3295949,5.58973,-0.94549906,ACC_0162
-0.956028,6.9789004,4.9134574,-1.9042289,4.7975845,-1.3407074,6.653507,-2.0044396,-3.0697236,-0.9872824,4.522016,7.716638,-0.012772722,-1.3170627,5.555326,-1.1275424,ACC_0163
-0.84274775,7.34413,5.259134,-1.92386,4.977622,-1.492965,6.774243,-1.9963193,-3.3316863,-1.0308466,4.7410827,8.155233,-0.013310807,-1.293205,5.586391,-1.2291125,ACC_0164
-0.6970478,6.4205585,4.139377,-1.5887733,4.6157255,-1.0932987,6.0730166,-1.9807945,-2.864387,-1.0088044,4.3274617,7.078181,-0.012639901,-1.3198049,5.2191243,-0.95191944,ACC_0165
-0.60208243,7.501694,5.1039186,-1.6850687,5.311257,-1.252879,6.815236,-2.4977896,-3.2058525,-1.2804344,4.865053,8.202774,-0.015138226,-1.4260322,5.863255,-0.95965636,ACC_0166
-0.7565595,7.2914567,4.9230356,-1.7102945,5.165012,-1.2354869,6.798905,-2.4441795,-3.0633798,-1.2329215,4.7141843,7.9826465,-0.014070023,-1.4017594,5.7986736,-0.9349915,ACC_0167
-0.83932483,7.313636,4.8963594,-1.7814063,5.1905413,-1.2752737,6.9112105,-2.4128902,-3.0662134,-1.2134953,4.7255263,8.007933,-0.013350204,-1.3934761,5.7956467,-0.9605311,ACC_0168
-0.7366526,7.316463,4.910004,-1.7095249,5.2035146,-1.1930002,6.73183,-2.5107622,-3.018341,-1.2543612,4.688883,7.958298,-0.014426366,-1.4110764,5.839378,-0.87752587,ACC_0169
-0.73217213,7.2567506,4.973799,-1.6505251,5.127861,-1.22743,6.662152,-2.4788601,-3.0191393,-1.252372,4.639911,7.928791,-0.014582865,-1.398931,5.8005767,-0.8687774,ACC_0170
-0.97923136,7.091686,5.02918,-1.9377637,4.8465996,-1.4447603,6.7499247,-1.9646549,-3.1605597,-0.9832763,4.596423,7.868831,-0.0125830285,-1.2917793,5.5374846,-1.1958416,ACC_0171
-1.0451344,6.780236,4.9116573,-1.873271,4.6399937,-1.265298,6.3985257,-2.0527508,-2.862569,-0.9684275,4.352152,7.5259476,-0.01297312,-1.3128649,5.5772557,-1.0202199,ACC_0172
-0.690667,8.082117,5.3318267,-1.8774961,5.709213,-1.5168196,7.490161,-2.5088816,-3.551105,-1.33414,5.2017827,8.778553,-0.014556314,-1.4304109,6.0198436,-1.1396763,ACC_0173
-0.74237394,7.2408895,4.888587,-1.7169088,5.191557,-1.1416942,6.671266,-2.5621247,-2.9601982,-1.2405586,4.6819615,7.902885,-0.014733301,-1.4278029,5.8723617,-0.8651331,ACC_0174
-0.66879207,7.7636423,5.2027583,-1.8002423,5.4635143,-1.386545,7.066342,-2.482507,-3.3517766,-1.297999,4.965704,8.475538,-0.014260238,-1.394934,5.8898997,-1.032332,ACC_0175
-0.96793604,7.307484,5.0552435,-2.02297,5.043451,-1.4452957,6.923929,-2.0404494,-3.217564,-1.0159823,4.7308917,8.03169,-0.012842115,-1.324127,5.652661,-1.2130326,ACC_0176
-0.69432116,7.4208875,5.055085,-1.7023612,5.199248,-1.3261145,6.926169,-2.361949,-3.2395487,-1.2362337,4.834736,8.184137,-0.013958801,-1.387893,5.7599688,-1.0375874,ACC_0177
-0.57534456,7.248477,4.993486,-1.5756898,5.1070952,-1.1880456,6.5935936,-2.4271894,-3.0939074,-1.2552384,4.7119694,7.9436603,-0.01517806,-1.4126108,5.746178,-0.90955293,ACC_0178
-0.8943352,6.969788,4.9716897,-1.8600348,4.794049,-1.2879626,6.4856553,-2.076502,-3.0255642,-1.0079452,4.4948535,7.694015,-0.013601189,-1.3297968,5.5929756,-1.0683955,ACC_0179
-0.7809917,7.5533347,5.073186,-1.7668709,5.338748,-1.3335211,6.9003773,-2.5300376,-3.1490092,-1.2885566,4.7526703,8.201161,-0.014081034,-1.3877043,5.885556,-0.9046073,ACC_0180
-1.0091509,6.563675,4.808027,-1.7414578,4.45683,-1.2716826,6.2648168,-1.9508479,-2.833345,-0.9509534,4.2137055,7.298568,-0.012897463,-1.2893507,5.4247117,-1.0024781,ACC_0181
-0.870392,6.9681964,4.8962393,-1.8063405,4.719926,-1.4571313,6.7442384,-1.7999601,-3.2275553,-0.9703389,4.578573,7.7183647,-0.012596853,-1.2801837,5.3558135,-1.2576731,ACC_0182
-1.0028548,6.8415856,4.917491,-1.892407,4.712351,-1.294265,6.4873166,-2.0521808,-2.9470384,-0.9703784,4.4276824,7.6031585,-0.013005742,-1.3180059,5.5708513,-1.0738771,ACC_0183
-0.6116038,7.643596,4.8619733,-1.7220336,5.5068073,-1.3390454,7.1124086,-2.4841998,-3.3460474,-1.3132566,5.003258,8.306782,-0.014159748,-1.4259758,5.822093,-1.0284721,ACC_0184
-0.703946,7.1318593,4.972242,-1.6139657,5.0439434,-1.237185,6.6049604,-2.4177566,-3.0319526,-1.2199593,4.6342626,7.8734217,-0.0145419,-1.3933868,5.724034,-0.91617477,ACC_0185
-0.7255778,7.0424576,5.0348024,-1.5919094,4.8969293,-1.2670044,6.562665,-2.3040597,-3.053992,-1.1811607,4.6143246,7.891874,-0.013999389,-1.3603394,5.6377387,-0.9746399,ACC_0186
-0.97430706,6.8137126,4.9357185,-1.7979208,4.657711,-1.2806774,6.3560987,-2.0799806,-2.9035037,-1.0025965,4.330264,7.5128465,-0.013576835,-1.3145142,5.571278,-0.98414767,ACC_0187
-0.67708564,7.753074,5.1838055,-1.7891273,5.4874244,-1.376078,7.1472287,-2.5069916,-3.347115,-1.3021458,4.9956098,8.451045,-0.01463229,-1.425066,5.939267,-1.0348665,ACC_0188
-0.9550744,7.13291,5.0577865,-1.9624573,4.972293,-1.2806395,6.5642776,-2.2451086,-2.998472,-1.0373741,4.5615025,7.8323083,-0.014084028,-1.3604615,5.771122,-1.0326077,ACC_0189
-0.9468366,6.7124248,4.892669,-1.7875651,4.5988445,-1.2147489,6.2328134,-2.0691087,-2.8432057,-0.9795304,4.3200316,7.4294767,-0.013692301,-1.3232979,5.547814,-0.984601,ACC_0190
-0.79510117,6.624961,4.4132037,-1.69345,4.7262673,-1.179159,6.3224416,-2.0389736,-2.9622664,-1.0132241,4.4374146,7.3495975,-0.0129657965,-1.3360143,5.376681,-1.0190014,ACC_0191
-0.6958866,7.4835486,5.088195,-1.7161609,5.295407,-1.2767912,6.8519835,-2.508192,-3.156783,-1.2754626,4.8101716,8.175477,-0.014761848,-1.4159415,5.8796754,-0.93826044,ACC_0192
-0.9402097,6.997891,5.115733,-1.8770245,4.736124,-1.4087764,6.6171985,-1.9498283,-3.143065,-0.97742975,4.554429,7.853535,-0.012882729,-1.2973473,5.53052,-1.1794028,ACC_0193
-1.0127293,6.542424,4.5560923,-1.7683316,4.552361,-1.1052617,6.1671715,-2.10501,-2.620831,-0.992002,4.1136584,7.0589795,-0.013468662,-1.3363124,5.521836,-0.8384484,ACC_0194
-0.6846264,7.504356,5.130669,-1.7012753,5.2743063,-1.3088688,6.896655,-2.459609,-3.2161777,-1.2702256,4.8448386,8.230419,-0.0146489525,-1.4083107,5.856984,-0.9784701,ACC_0195
-0.6236365,7.8804026,5.291329,-1.817931,5.5640078,-1.3524002,7.0889573,-2.5649946,-3.3761292,-1.3239897,5.0557704,8.589605,-0.014942062,-1.4272358,5.9983287,-1.0203198,ACC_0196
-0.62639654,8.123547,5.3526163,-1.907978,5.784684,-1.4625779,7.442718,-2.5808387,-3.5647948,-1.3417832,5.2585983,8.840664,-0.014835157,-1.4496427,6.0709248,-1.1350566,ACC_0197
-0.6990739,7.529015,5.0660963,-1.7463131,5.3011675,-1.3408573,7.0260186,-2.399672,-3.2688923,-1.25441,4.889661,8.26151,-0.01402761,-1.4009054,5.812512,-1.0431125,ACC_0198
-0.93050903,7.324078,5.230732,-1.9658712,4.998241,-1.5324951,6.92545,-1.9899102,-3.3247032,-1.015098,4.764917,8.145008,-0.013106551,-1.3110143,5.6184535,-1.2702576,ACC_0199
-0.8481498,6.7992034,5.033525,-1.7398473,4.6069098,-1.2820216,6.250881,-2.0087054,-2.986771,-0.991568,4.3938966,7.5776334,-0.013929487,-1.3092785,5.497901,-1.0464118,ACC_0200
-0.7862002,7.4370446,4.9346466,-1.7719634,5.2754006,-1.3055601,6.9158773,-2.460076,-3.1274955,-1.2539402,4.7379727,8.092203,-0.013582826,-1.3844137,5.8087544,-0.94430447,ACC_0201
-0.7221283,7.9707675,5.241969,-1.9180349,5.6627083,-1.4495715,7.390283,-2.5167375,-3.4608827,-1.3001528,5.153466,8.676332,-0.014184309,-1.4262892,5.9993896,-1.1192368,ACC_0202
-0.80979973,7.174484,4.8620024,-1.6991485,5.054841,-1.3034241,6.8329453,-2.3181221,-3.0918212,-1.1900781,4.653923,7.9051213,-0.013093984,-1.3652121,5.668897,-0.98255897,ACC_0203
-0.6574349,7.2018523,5.0545177,-1.5723727,5.0486574,-1.2404468,6.5234017,-2.4423146,-3.0543036,-1.2503229,4.6148863,7.924498,-0.014891706,-1.3825059,5.736606,-0.8724365,ACC_0204
-0.6575916,6.9870715,4.783418,-1.5511662,4.933474,-1.0721217,6.3894997,-2.4205215,-2.871739,-1.2218641,4.5191913,7.6269927,-0.014745259,-1.403873,5.6978235,-0.8090961,ACC_0205
-0.70209295,7.1482882,4.927588,-1.6138749,4.9975185,-1.2349793,6.6437135,-2.338907,-3.062914,-1.2125074,4.636649,7.886926,-0.013978382,-1.3731997,5.671169,-0.94278395,ACC_0206
-0.92739993,7.2538176,5.165347,-1.957627,4.980403,-1.4336833,6.799516,-2.074522,-3.2193573,-1.0275849,4.6810493,8.037838,-0.013314824,-1.3288579,5.6711483,-1.1738454,ACC_0207
-0.6796539,7.506488,5.122673,-1.6897204,5.272487,-1.3064104,6.8583894,-2.473395,-3.197412,-1.2819391,4.8043833,8.206223,-0.014708342,-1.4021727,5.849696,-0.94794524,ACC_0208
-0.8981068,7.496577,5.2713375,-1.9859402,5.140734,-1.5451132,7.0039887,-2.065078,-3.3735728,-1.0597821,4.824133,8.249737,-0.013530304,-1.3270389,5.6981864,-1.242834,ACC_0209
-0.72880405,7.1800737,4.9416976,-1.6241343,5.039693,-1.2267481,6.600035,-2.423495,-3.0178733,-1.2343047,4.591632,7.878218,-0.0142138675,-1.3745842,5.727463,-0.87943596,ACC_0210
-0.7402409,7.779012,5.150049,-1.8568262,5.5221276,-1.3885347,7.2269125,-2.5111277,-3.3376994,-1.2909362,5.0083547,8.478697,-0.0141268,-1.4203842,5.9551854,-1.0527006,ACC_0211
-0.67976177,7.495669,5.1768484,-1.6871418,5.2360554,-1.3879389,6.9613147,-2.377172,-3.306528,-1.2532848,4.866389,8.287645,-0.014273183,-1.3855587,5.7812414,-1.0521895,ACC_0212
0.38579288,2.7580042,0.45206732,-0.09687266,2.383527,0.38055652,2.2457378,-1.9414123,-1.1446075,-0.7900932,2.4157314,1.9109999,-0.0045133345,-0.891139,1.7958579,0.2754953,ACC_0213
-0.7543398,6.84239,5.1389723,-1.7112039,4.6239605,-1.3345932,6.2201934,-1.9854616,-3.100723,-0.9947457,4.4537086,7.6925216,-0.014050775,-1.2882528,5.452166,-1.0964721,ACC_0214
-0.46937323,7.050918,4.483666,-1.4662635,5.1311126,-1.0637727,6.511186,-2.443313,-3.0680933,-1.2787869,4.706126,7.691628,-0.014769923,-1.4295993,5.609762,-0.86256367,ACC_0215
-0.6479469,7.4576535,5.0275445,-1.6643819,5.2939267,-1.2439708,6.8235416,-2.5202565,-3.1399746,-1.2918969,4.78828,8.091595,-0.015185565,-1.431304,5.8750577,-0.9049529,ACC_0216
-0.61497194,7.519282,5.154312,-1.6951896,5.3183084,-1.3255259,6.907641,-2.4553895,-3.2822452,-1.2680616,4.906853,8.27455,-0.01489577,-1.4165097,5.834088,-1.0242057,ACC_0217
-0.58089334,7.391891,5.0232444,-1.650505,5.2037706,-1.1784738,6.699989,-2.456261,-3.1362023,-1.2654356,4.8015904,8.08688,-0.015048467,-1.419082,5.8108377,-0.9363662,ACC_0218
-0.91896075,7.070509,5.0513544,-1.900953,4.8872976,-1.3000735,6.527576,-2.161983,-3.0279064,-1.0283225,4.534933,7.7874265,-0.013960954,-1.3452404,5.687727,-1.0522045,ACC_0219
-1.018515,6.9092507,4.9695597,-1.8898202,4.725963,-1.3848248,6.514467,-2.0097468,-3.0000045,-0.98225737,4.397591,7.660607,-0.012545819,-1.2774082,5.514665,-1.067538,ACC_0220
-0.6077207,7.885747,5.3584466,-1.8465066,5.5570865,-1.4423336,7.2512674,-2.4497097,-3.5283804,-1.2804135,5.188432,8.729637,-0.0144549,-1.4178478,5.9256725,-1.1821909,ACC_0221
-0.63657963,7.633758,5.127389,-1.7286606,5.3844924,-1.3309978,7.0241036,-2.4627807,-3.3053865,-1.2894001,4.935934,8.332391,-0.014692963,-1.4188869,5.872768,-1.0177572,ACC_0222
-0.66211915,7.7711053,5.224724,-1.7882774,5.474409,-1.4163947,7.198975,-2.45356,-3.4157085,-1.2918067,5.035846,8.517504,-0.014438085,-1.4141147,5.9014816,-1.091452,ACC_0223
-0.63941604,7.6754584,5.1419506,-1.8106661,5.448608,-1.2975113,7.046529,-2.4965312,-3.3081522,-1.2722206,5.0180926,8.41827,-0.014560108,-1.4299041,5.917937,-1.0558478,ACC_0224
-0.6009656,7.4079976,5.0421834,-1.6595771,5.253996,-1.1759259,6.6511693,-2.534822,-3.0925806,-1.2813356,4.77461,8.068837,-0.015326539,-1.4281704,5.865394,-0.8813194,ACC_0225
-0.805035,7.3128405,4.9392304,-1.7374868,5.165192,-1.2606932,6.8519425,-2.4328892,-3.0563786,-1.231429,4.7049985,8.009833,-0.013820543,-1.3948958,5.8055453,-0.94067943,ACC_0226
-0.90304214,6.851541,5.027984,-1.7886709,4.645349,-1.3121272,6.3780837,-2.0029428,-3.0099242,-0.9881808,4.4247127,7.6345425,-0.01354746,-1.307474,5.521883,-1.0719503,ACC_0227
-0.71328336,8.165131,5.390041,-1.9698792,5.7897635,-1.4713463,7.5180707,-2.5805664,-3.5311084,-1.333763,5.269241,8.898613,-0.014543655,-1.4480096,6.118571,-1.141566,ACC_0228
-0.75322187,7.5804915,5.07776,-1.7817653,5.3724957,-1.3293759,7.032414,-2.4941816,-3.2036219,-1.2769624,4.8655257,8.259882,-0.014285274,-1.4162555,5.9040875,-0.9784951,ACC_0229
-0.6051485,7.575302,5.130047,-1.7116959,5.3941703,-1.2208507,6.8072524,-2.5909271,-3.1682677,-1.3060187,4.878287,8.233456,-0.015593721,-1.4469348,5.9540043,-0.90970075,ACC_0230
-0.65537435,7.4466844,5.0760236,-1.6560473,5.2500086,-1.3312184,6.862888,-2.4397311,-3.2290802,-1.272203,4.794834,8.149784,-0.014636548,-1.398268,5.7917833,-0.9717852,ACC_0231
-0.9181882,7.5524783,5.302869,-2.0830774,5.218737,-1.5092659,7.0432587,-2.1174417,-3.3715343,-1.0449278,4.9108357,8.35713,-0.013355762,-1.3435501,5.772788,-1.2738246,ACC_0232
-0.8015356,7.4956226,4.901247,-1.7941338,5.3609734,-1.2943662,7.0741515,-2.4991837,-3.129073,-1.2686394,4.8039317,8.1055,-0.014000715,-1.424436,5.8888664,-0.95305014,ACC_0233
-0.86336595,7.347834,5.2160587,-1.9426224,4.97212,-1.5421394,6.8005824,-1.922449,-3.34536,-1.0124948,4.7496686,8.139431,-0.0128500415,-1.2636831,5.5068297,-1.268797,ACC_0234
-0.5866836,7.2670493,5.023032,-1.6199253,5.1163387,-1.1948982,6.577682,-2.4260228,-3.1123414,-1.2402632,4.7358203,8.008093,-0.014817179,-1.3980051,5.740147,-0.93586576,ACC_0235
-0.8477255,7.0902076,5.2132854,-1.8394705,4.814992,-1.3875071,6.4781218,-2.0561655,-3.1651316,-1.0197927,4.5633802,7.9140315,-0.01371824,-1.3043766,5.589224,-1.1114532,ACC_0236
-0.6742213,7.209796,5.0045624,-1.6226652,5.0671005,-1.1997389,6.6080885,-2.4225953,-3.0425348,-1.2326307,4.6814017,7.9412866,-0.014686036,-1.401228,5.7627096,-0.91096365,ACC_0237
-0.67243266,7.5375867,5.1566787,-1.6989925,5.274464,-1.3212162,6.8159337,-2.4749997,-3.2191699,-1.2843081,4.7944756,8.252102,-0.014501916,-1.3822725,5.8332295,-0.9456619,ACC_0238
-0.8581031,7.1047134,5.263712,-1.8398098,4.826172,-1.3828863,6.441987,-2.0949402,-3.1306782,-1.0308617,4.549263,7.9224715,-0.014064039,-1.3125964,5.6276355,-1.084594,ACC_0239
-0.72519255,7.582006,5.086083,-1.7867006,5.356221,-1.3328773,7.077312,-2.4480672,-3.2633374,-1.2598016,4.9235253,8.313409,-0.0141280275,-1.412705,5.874912,-1.0417173,ACC_0240
-0.91786206,7.281952,5.231182,-1.9549325,4.9575443,-1.5883633,6.9019294,-1.9151485,-3.366722,-0.9899489,4.7672048,8.138522,-0.012762617,-1.279254,5.5172496,-1.3242954,ACC_0241
-0.9338337,7.049807,5.1409845,-1.8865962,4.835019,-1.352506,6.5207386,-2.1081207,-3.057631,-1.0140195,4.5392303,7.8305397,-0.013836521,-1.331785,5.654741,-1.0871823,ACC_0242
-0.6339355,7.3360534,4.922151,-1.6769238,5.217147,-1.1131778,6.6470723,-2.5310025,-3.0117583,-1.2687362,4.7337327,7.9630513,-0.015119672,-1.435144,5.8622317,-0.8613868,ACC_0243
-0.92531264,7.4514585,5.229671,-2.0487542,5.1488047,-1.4734083,6.9298387,-2.1186278,-3.293583,-1.0427577,4.8087597,8.223097,-0.013294541,-1.3328772,5.735077,-1.2151489,ACC_0244
-0.7634125,7.519667,4.9861236,-1.7820264,5.3130493,-1.2910973,7.017099,-2.4513195,-3.1710467,-1.2608359,4.8351016,8.188927,-0.013888617,-1.4078677,5.8630548,-0.98096824,ACC_0245
-0.7489508,6.7139764,4.607608,-1.6952752,4.7201777,-1.1403139,6.1980615,-2.0813801,-2.920599,-1.0255408,4.433033,7.3971987,-0.013886613,-1.349716,5.460996,-0.9814422,ACC_0246
-0.8735442,6.7380376,4.8984103,-1.7377509,4.6020865,-1.2004417,6.1670094,-2.0720067,-2.8641784,-1.0024407,4.305288,7.420356,-0.014008009,-1.320679,5.5280776,-0.9535682,ACC_0247
-0.75301665,7.755035,5.0344157,-1.8803818,5.545924,-1.3449026,7.2879133,-2.5087128,-3.3175263,-1.2772489,5.019624,8.401386,-0.013968585,-1.4387424,5.9641566,-1.0408856,ACC_0248
-0.6369131,7.5959535,5.212657,-1.7098731,5.323402,-1.3631214,6.896248,-2.4546747,-3.317268,-1.2785025,4.889801,8.357073,-0.014507749,-1.3864609,5.830848,-1.0131216,ACC_0249
-0.7638429,7.2390704,4.9187837,-1.6841913,5.1247983,-1.1953448,6.6930995,-2.4761286,-2.9827151,-1.2405909,4.646172,7.9047422,-0.014363426,-1.4055623,5.814855,-0.87327266,ACC_0250
-0.9886404,7.384598,5.225224,-2.0290587,5.0627294,-1.512592,6.939734,-2.0552685,-3.2673702,-1.0253179,4.758096,8.167782,-0.012984481,-1.3149096,5.689656,-1.2251003,ACC_0251
-0.69870776,7.2136197,4.632687,-1.6461216,5.1946297,-1.2536143,6.8147073,-2.3961802,-3.1426167,-1.2456576,4.7570953,7.9107637,-0.013327059,-1.3879044,5.6526895,-0.969321,ACC_0252
-0.86534,7.009202,4.986398,-1.8818548,4.852104,-1.2349805,6.4250884,-2.1451004,-2.99129,-1.019193,4.526311,7.7121787,-0.014041646,-1.3507901,5.65445,-1.0415882,ACC_0253
