tx_id,source_id,target_id,amount,timestamp,is_first_time_transfer,device_switch_last_24h,session_duration_sec,ratio_to_daily_avg,auth_factor_used,channel,is_scam
TX_000420,ACC_0773,ACC_1167,148.41,2026-08-02 02:48:00,0,0,65,0.74,face_scan,kplus_app,0
TX_003284,ACC_0683,ACC_0300,56.24,2026-08-02 02:50:00,0,0,55,0.29,pin,kplus_app,0
TX_002273,ACC_0075,ACC_1192,709.06,2026-08-02 03:18:00,1,0,30,1.12,pin,kplus_app,0
TX_000343,ACC_0677,ACC_0070,599.99,2026-08-02 03:32:00,0,0,47,0.91,pin,kplus_app,0
TX_003286,ACC_0610,ACC_0149,563.12,2026-08-02 03:33:00,0,0,47,1.48,pin,kplus_app,0
TX_005875,ACC_0216,ACC_0978,1080.07,2026-08-02 03:36:00,1,0,31,0.52,pin,kplus_app,0
TX_004111,ACC_0864,ACC_0521,1943.33,2026-08-02 03:44:00,0,0,34,0.11,pin,kplus_app,0
TX_002372,ACC_1055,ACC_0936,1835.69,2026-08-02 03:44:00,1,0,53,0.89,pin,kplus_app,0
TX_003570,ACC_0329,ACC_0671,446.21,2026-08-02 03:53:00,0,0,43,0.75,pin,kplus_app,0
TX_005288,ACC_0443,ACC_0996,143.11,2026-08-02 04:08:00,0,0,46,0.87,pin,kplus_app,0
TX_005102,ACC_1106,ACC_0552,356.22,2026-08-02 04:13:00,0,0,38,0.38,pin,kplus_app,0
TX_001062,ACC_1188,ACC_0303,137.25,2026-08-02 04:18:00,0,0,18,0.67,pin,kplus_app,0
TX_004081,ACC_0654,ACC_1125,721.64,2026-08-02 04:27:00,1,0,33,0.68,pin,kplus_app,0
TX_003629,ACC_0485,ACC_1145,885.35,2026-08-02 04:59:00,0,0,63,1.0,pin,kplus_app,0
TX_003175,ACC_0423,ACC_0748,173.38,2026-08-02 05:10:00,0,0,42,0.86,face_scan,kplus_app,0
TX_002315,ACC_0598,ACC_0225,348.54,2026-08-02 05:30:00,0,0,64,1.29,pin,kplus_app,0
TX_001125,ACC_0404,ACC_0447,122.23,2026-08-02 05:34:00,0,0,52,1.19,pin,kplus_app,0
TX_000239,ACC_1011,ACC_0886,160.12,2026-08-02 05:36:00,0,0,32,0.33,pin,kplus_app,0
TX_001745,ACC_0810,ACC_0572,403.68,2026-08-02 05:36:00,1,0,49,0.36,pin,kplus_app,0
TX_001227,ACC_0315,ACC_0222,1164.54,2026-08-02 05:47:00,0,0,19,0.1,pin,kplus_app,0
TX_003365,ACC_0562,ACC_0382,272.99,2026-08-02 05:50:00,0,0,42,1.38,pin,kplus_app,0
TX_001673,ACC_0103,ACC_1182,164.19,2026-08-02 05:51:00,0,0,63,0.6,pin,kplus_app,0
TX_001471,ACC_0761,ACC_0947,1990.35,2026-08-02 05:53:00,0,1,48,0.15,pin,kplus_app,0
TX_004714,ACC_0210,ACC_0400,236.45,2026-08-02 05:57:00,0,0,39,0.16,pin,kplus_app,0
TX_004922,ACC_0171,ACC_0814,393.27,2026-08-02 05:58:00,0,1,60,0.29,pin,kplus_app,0
TX_000950,ACC_1170,ACC_0312,479.03,2026-08-02 06:31:00,0,0,60,1.13,face_scan,kplus_app,0
TX_004358,ACC_0143,ACC_1183,612.61,2026-08-02 06:33:00,1,0,56,0.38,face_scan,kplus_app,0
TX_003493,ACC_0882,ACC_0611,754.97,2026-08-02 06:34:00,0,0,64,0.86,pin,kplus_app,0
TX_001763,ACC_1062,ACC_0934,516.39,2026-08-02 06:36:00,1,0,49,0.29,pin,kplus_app,0
TX_001351,ACC_0358,ACC_0263,945.97,2026-08-02 06:54:00,1,0,35,0.74,pin,kplus_app,0
TX_003230,ACC_0328,ACC_0480,1330.18,2026-08-02 07:09:00,0,0,47,1.5,face_scan,kplus_app,0
TX_005828,ACC_0920,ACC_0879,485.93,2026-08-02 07:28:00,1,0,42,1.23,pin,kplus_app,0
TX_006132,ACC_0615,ACC_0017,182.65,2026-08-02 07:29:00,1,0,48,0.3,pin,kplus_app,1
TX_005048,ACC_0774,ACC_0854,90.42,2026-08-02 07:31:00,0,0,44,1.48,pin,kplus_app,0
TX_005816,ACC_0887,ACC_0241,387.36,2026-08-02 07:35:00,0,0,31,0.72,pin,kplus_app,0
TX_002180,ACC_0738,ACC_1004,136.26,2026-08-02 07:36:00,0,0,47,1.17,face_scan,kplus_app,0
TX_006133,ACC_0615,ACC_0017,53836.34,2026-08-02 07:41:00,0,0,12,11.89,pin,kplus_app,1
TX_000104,ACC_0817,ACC_0299,327.81,2026-08-02 07:46:00,0,0,39,1.3,pin,kplus_app,0
TX_003961,ACC_0511,ACC_0924,393.93,2026-08-02 07:47:00,0,0,28,0.13,pin,kplus_app,0
TX_002201,ACC_0183,ACC_0609,492.21,2026-08-02 07:54:00,0,0,63,1.48,pin,kplus_app,0
TX_001694,ACC_0086,ACC_0132,1779.6,2026-08-02 07:56:00,1,0,43,0.91,pin,kplus_app,0
TX_002086,ACC_0571,ACC_0790,460.64,2026-08-02 07:57:00,1,0,35,0.65,pin,kplus_app,0
TX_005152,ACC_0595,ACC_1031,751.51,2026-08-02 08:06:00,0,0,54,0.97,pin,kplus_app,0
TX_005546,ACC_0231,ACC_1091,716.81,2026-08-02 08:41:00,0,0,62,0.2,pin,kplus_app,0
TX_004551,ACC_1042,ACC_0781,380.54,2026-08-02 08:50:00,0,0,60,0.13,pin,kplus_app,0
TX_005964,ACC_0431,ACC_1051,132.35,2026-08-02 08:59:00,0,0,24,0.49,pin,kplus_app,0
TX_004562,ACC_0662,ACC_0844,47.21,2026-08-02 09:06:00,0,0,39,1.31,pin,kplus_app,0
TX_003297,ACC_0581,ACC_0515,441.52,2026-08-02 09:22:00,0,0,74,0.12,pin,kplus_app,0
TX_002754,ACC_0501,ACC_0356,153.84,2026-08-02 09:23:00,0,0,54,0.17,pin,kplus_app,0
TX_003815,ACC_1170,ACC_0483,499.24,2026-08-02 09:31:00,0,0,60,0.21,pin,kplus_app,0
TX_000646,ACC_0112,ACC_0784,329.04,2026-08-02 09:36:00,1,0,52,0.36,pin,kplus_app,0
TX_005670,ACC_0268,ACC_0144,424.89,2026-08-02 09:44:00,0,0,50,1.09,face_scan,kplus_app,0
TX_001137,ACC_0759,ACC_0923,433.99,2026-08-02 09:45:00,0,0,57,1.3,pin,kplus_app,0
TX_002844,ACC_0715,ACC_0223,1080.5,2026-08-02 09:49:00,1,1,23,0.59,pin,kplus_app,0
TX_000797,ACC_0310,ACC_1133,1073.97,2026-08-02 09:49:00,0,1,41,0.9,pin,kplus_app,0
TX_002338,ACC_0268,ACC_0903,1248.5,2026-08-02 09:57:00,0,0,47,0.88,pin,kplus_app,0
TX_005717,ACC_1140,ACC_0416,853.88,2026-08-02 10:08:00,0,0,43,0.7,pin,kplus_app,0
TX_006134,ACC_0064,ACC_0003,377.96,2026-08-02 10:13:00,1,0,37,0.3,pin,kplus_app,1
TX_006135,ACC_0064,ACC_0003,55002.36,2026-08-02 10:21:00,0,0,350,20.92,pin,kplus_app,1
TX_001114,ACC_1091,ACC_0769,380.71,2026-08-02 10:24:00,1,0,45,1.08,pin,kplus_app,0
TX_003389,ACC_1003,ACC_1175,707.93,2026-08-02 10:29:00,1,0,25,1.41,pin,kplus_app,0
TX_005251,ACC_0912,ACC_0952,157.01,2026-08-02 10:30:00,0,0,41,0.3,pin,kplus_app,0
TX_001987,ACC_0749,ACC_0535,1512.43,2026-08-02 10:35:00,1,0,41,0.93,pin,kplus_app,0
TX_005218,ACC_0700,ACC_0884,128.26,2026-08-02 10:37:00,0,0,57,1.02,pin,kplus_app,0
TX_004947,ACC_0941,ACC_0319,674.39,2026-08-02 10:44:00,0,0,62,0.16,pin,kplus_app,0
TX_004415,ACC_0849,ACC_1047,343.49,2026-08-02 10:57:00,0,0,55,1.48,pin,kplus_app,0
TX_003089,ACC_0093,ACC_0951,515.22,2026-08-02 10:58:00,1,0,46,1.2,face_scan,kplus_app,0
TX_006397,ACC_0015,ACC_0059,39407.78,2026-08-02 11:07:50,1,1,13,5.15,pin,promptpay,1
TX_005550,ACC_1061,ACC_0318,1831.63,2026-08-02 11:24:00,0,0,39,1.41,pin,kplus_app,0
TX_000464,ACC_0945,ACC_0669,447.45,2026-08-02 11:25:00,1,0,16,0.91,face_scan,kplus_app,0
TX_002993,ACC_0972,ACC_1001,497.29,2026-08-02 11:30:00,0,0,51,1.16,face_scan,kplus_app,0
TX_001466,ACC_0156,ACC_0455,1336.96,2026-08-02 11:32:00,0,0,44,1.11,pin,kplus_app,0
TX_006359,ACC_0054,ACC_0011,15711.72,2026-08-02 11:32:48,1,1,9,14.23,pin,promptpay,1
TX_002178,ACC_0253,ACC_0346,533.04,2026-08-02 11:48:00,1,0,49,0.1,pin,kplus_app,0
TX_001038,ACC_0403,ACC_0473,55.14,2026-08-02 12:02:00,0,0,66,0.87,pin,kplus_app,0
TX_003407,ACC_0526,ACC_0679,126.59,2026-08-02 12:04:00,0,0,33,0.54,pin,kplus_app,0
TX_001805,ACC_0144,ACC_0550,209.66,2026-08-02 12:17:00,1,0,58,1.24,pin,kplus_app,0
TX_000585,ACC_0700,ACC_1137,351.45,2026-08-02 12:21:00,0,0,54,1.11,pin,kplus_app,0
TX_001273,ACC_0468,ACC_0369,325.78,2026-08-02 12:34:00,1,0,26,1.47,pin,kplus_app,0
TX_001564,ACC_0559,ACC_0778,1034.8,2026-08-02 12:36:00,0,0,40,0.78,pin,kplus_app,0
TX_004992,ACC_0620,ACC_0513,1159.73,2026-08-02 12:36:00,0,0,57,1.31,pin,kplus_app,0
TX_006116,ACC_0410,ACC_0034,342.62,2026-08-02 12:44:00,1,0,35,0.3,pin,kplus_app,1
TX_000020,ACC_0911,ACC_1121,1961.35,2026-08-02 12:49:00,0,0,50,1.29,pin,kplus_app,0
TX_005650,ACC_0213,ACC_0391,407.14,2026-08-02 12:52:00,0,0,36,0.83,pin,kplus_app,0
TX_004702,ACC_0544,ACC_0591,3173.04,2026-08-02 12:53:00,0,0,53,0.36,pin,kplus_app,0
TX_006117,ACC_0410,ACC_0034,34945.62,2026-08-02 12:56:00,0,0,350,19.69,pin,kplus_app,1
TX_000370,ACC_0900,ACC_0688,144.0,2026-08-02 12:59:00,1,0,55,0.4,pin,kplus_app,0
TX_002388,ACC_0265,ACC_0324,347.27,2026-08-02 13:05:00,0,0,33,0.55,pin,kplus_app,0
TX_003609,ACC_0344,ACC_0596,154.31,2026-08-02 13:13:00,0,0,34,1.33,pin,kplus_app,0
TX_004558,ACC_0688,ACC_0662,116.17,2026-08-02 13:15:00,0,1,66,1.23,face_scan,kplus_app,0
TX_001961,ACC_0919,ACC_0640,193.84,2026-08-02 13:15:00,0,0,48,0.86,pin,kplus_app,0
TX_004195,ACC_0440,ACC_0436,237.5,2026-08-02 13:19:00,0,0,35,1.34,pin,kplus_app,0
TX_003979,ACC_0437,ACC_0672,868.08,2026-08-02 13:19:00,1,0,58,0.44,pin,kplus_app,0
TX_003786,ACC_0921,ACC_0799,806.3,2026-08-02 13:21:00,1,0,21,0.54,pin,kplus_app,0
TX_003359,ACC_0300,ACC_0500,121.07,2026-08-02 13:33:00,1,1,70,0.34,pin,kplus_app,0
TX_003649,ACC_0929,ACC_0829,1059.43,2026-08-02 13:35:00,1,0,69,0.59,pin,kplus_app,0
TX_003055,ACC_0497,ACC_0263,680.04,2026-08-02 13:43:00,1,0,38,1.38,pin,kplus_app,0
TX_001049,ACC_0707,ACC_0621,357.05,2026-08-02 13:48:00,0,0,42,0.82,pin,kplus_app,0
TX_005787,ACC_1163,ACC_0675,673.66,2026-08-02 13:57:00,0,0,44,0.45,pin,kplus_app,0
TX_003324,ACC_0921,ACC_0364,1047.35,2026-08-02 13:57:00,0,0,52,0.41,pin,kplus_app,0
TX_001326,ACC_0905,ACC_0684,354.51,2026-08-02 14:15:00,0,0,66,1.36,face_scan,kplus_app,0
TX_000615,ACC_0309,ACC_0607,742.0,2026-08-02 14:18:00,1,0,65,0.37,pin,kplus_app,0
TX_000293,ACC_0249,ACC_0074,1110.07,2026-08-02 14:21:00,0,0,46,1.49,face_scan,kplus_app,0
TX_004423,ACC_0175,ACC_0645,488.36,2026-08-02 14:22:00,0,1,48,0.73,pin,kplus_app,0
TX_004666,ACC_1047,ACC_0443,270.59,2026-08-02 14:34:00,0,0,42,0.31,pin,kplus_app,0
TX_002379,ACC_0741,ACC_0653,404.23,2026-08-02 14:34:00,1,0,41,0.92,pin,kplus_app,0
TX_003033,ACC_0821,ACC_0733,850.32,2026-08-02 14:42:00,1,0,52,0.97,pin,kplus_app,0
TX_003259,ACC_1108,ACC_1120,130.43,2026-08-02 14:45:00,0,0,42,0.5,pin,kplus_app,0
TX_001402,ACC_0308,ACC_0411,900.12,2026-08-02 14:50:00,1,0,52,1.5,pin,kplus_app,0
TX_005585,ACC_0066,ACC_0929,369.87,2026-08-02 15:04:00,0,0,40,1.45,pin,kplus_app,0
TX_003423,ACC_0321,ACC_0461,100.79,2026-08-02 15:23:00,0,0,45,0.67,pin,kplus_app,0
TX_006224,ACC_0582,ACC_0014,354.68,2026-08-02 15:32:00,1,0,20,0.3,pin,kplus_app,1
TX_006225,ACC_0582,ACC_0014,52065.83,2026-08-02 15:41:00,0,0,350,23.11,pin,kplus_app,1
TX_000999,ACC_0757,ACC_1142,736.65,2026-08-02 15:49:00,0,0,42,1.01,pin,kplus_app,0
TX_001194,ACC_1126,ACC_0973,385.91,2026-08-02 16:02:00,1,0,28,0.87,pin,kplus_app,0
TX_000318,ACC_0814,ACC_0608,242.24,2026-08-02 16:26:00,1,0,60,0.52,face_scan,kplus_app,0
TX_005347,ACC_0566,ACC_0106,992.8,2026-08-02 16:26:00,0,0,11,0.15,pin,kplus_app,0
TX_002973,ACC_0252,ACC_1173,412.08,2026-08-02 16:43:00,1,0,36,1.04,pin,kplus_app,0
TX_005228,ACC_0568,ACC_1021,421.99,2026-08-02 16:59:00,1,0,43,1.39,pin,kplus_app,0
TX_001652,ACC_0373,ACC_0658,398.14,2026-08-02 17:19:00,0,1,32,0.2,face_scan,kplus_app,0
TX_001957,ACC_1126,ACC_0197,104.06,2026-08-02 17:37:00,1,0,66,1.46,pin,kplus_app,0
TX_001861,ACC_0727,ACC_0484,480.89,2026-08-02 17:37:00,0,0,70,1.13,face_scan,kplus_app,0
TX_000233,ACC_0560,ACC_0723,525.84,2026-08-02 17:37:00,0,0,55,0.42,pin,kplus_app,0
TX_003959,ACC_0386,ACC_0576,721.0,2026-08-02 17:47:00,0,0,38,1.36,pin,kplus_app,0
TX_002468,ACC_0238,ACC_1017,113.48,2026-08-02 17:51:00,0,0,39,1.38,pin,kplus_app,0
TX_004088,ACC_0259,ACC_0364,1557.7,2026-08-02 18:03:00,0,0,29,0.37,pin,kplus_app,0
TX_003315,ACC_0427,ACC_1178,259.27,2026-08-02 18:05:00,0,0,48,1.49,pin,kplus_app,0
TX_000095,ACC_0667,ACC_0817,505.59,2026-08-02 18:09:00,1,0,42,0.5,pin,kplus_app,0
TX_003615,ACC_0686,ACC_0249,167.62,2026-08-02 18:12:00,1,0,47,0.62,pin,kplus_app,0
TX_001407,ACC_0361,ACC_0067,789.09,2026-08-02 18:20:00,0,0,50,0.88,pin,kplus_app,0
TX_004384,ACC_1083,ACC_0911,763.25,2026-08-02 18:22:00,1,0,62,0.44,pin,kplus_app,0
TX_005920,ACC_0342,ACC_0856,418.72,2026-08-02 18:43:00,0,0,31,0.99,pin,kplus_app,0
TX_001245,ACC_0686,ACC_1183,444.87,2026-08-02 19:00:00,0,0,40,0.84,pin,kplus_app,0
TX_004434,ACC_1070,ACC_0730,569.99,2026-08-02 19:11:00,1,0,46,1.26,pin,kplus_app,0
TX_004954,ACC_0452,ACC_0470,1086.8,2026-08-02 19:22:00,1,0,15,1.28,pin,kplus_app,0
TX_003040,ACC_0199,ACC_0157,137.84,2026-08-02 19:24:00,1,0,44,0.94,pin,kplus_app,0
TX_006004,ACC_0088,ACC_0053,114.56,2026-08-02 19:27:00,1,0,51,0.3,pin,kplus_app,1
TX_005773,ACC_1031,ACC_0277,542.52,2026-08-02 19:38:00,0,0,32,0.62,pin,kplus_app,0
TX_006005,ACC_0088,ACC_0053,31505.25,2026-08-02 19:39:00,0,0,350,20.0,pin,kplus_app,1
TX_003469,ACC_0819,ACC_0251,304.12,2026-08-02 19:51:00,1,0,43,1.17,face_scan,kplus_app,0
TX_004175,ACC_0678,ACC_1054,954.67,2026-08-02 19:52:00,0,0,44,1.4,pin,kplus_app,0
TX_002341,ACC_1066,ACC_0453,335.11,2026-08-02 20:15:00,0,0,38,0.79,pin,kplus_app,0
TX_005975,ACC_0648,ACC_0454,2665.94,2026-08-02 20:18:00,0,0,18,1.07,pin,kplus_app,0
TX_004474,ACC_0838,ACC_0902,743.84,2026-08-02 20:51:00,0,0,40,0.93,pin,kplus_app,0
TX_004172,ACC_0934,ACC_0280,197.95,2026-08-02 20:53:00,0,0,30,1.18,pin,kplus_app,0
TX_005798,ACC_0956,ACC_0162,1458.47,2026-08-02 21:07:00,1,0,46,0.7,pin,kplus_app,0
TX_004275,ACC_0280,ACC_0669,169.61,2026-08-02 21:10:00,0,0,34,0.75,pin,kplus_app,0
TX_002293,ACC_1136,ACC_0657,95.32,2026-08-02 21:24:00,1,0,44,1.4,pin,kplus_app,0
TX_001014,ACC_0730,ACC_0791,284.3,2026-08-02 21:26:00,1,0,20,0.42,pin,kplus_app,0
TX_001483,ACC_0612,ACC_0600,124.36,2026-08-02 21:42:00,0,0,47,0.56,pin,kplus_app,0
TX_001892,ACC_0321,ACC_0724,81.34,2026-08-02 22:12:00,0,0,56,0.56,pin,kplus_app,0
TX_000910,ACC_1118,ACC_0531,984.69,2026-08-02 22:15:00,0,0,61,0.89,pin,kplus_app,0
TX_004066,ACC_0142,ACC_0315,803.9,2026-08-02 22:29:00,0,0,31,1.49,pin,kplus_app,0
TX_003929,ACC_0200,ACC_0790,1022.65,2026-08-02 22:29:00,0,0,44,0.36,face_scan,kplus_app,0
TX_000295,ACC_0687,ACC_0635,1049.01,2026-08-02 22:52:00,0,0,39,1.33,pin,kplus_app,0
TX_001540,ACC_1096,ACC_0983,69.69,2026-08-02 22:53:00,0,0,52,1.34,pin,kplus_app,0
TX_000828,ACC_0248,ACC_0739,72.56,2026-08-02 22:54:00,1,0,39,0.66,pin,kplus_app,0
TX_000976,ACC_0359,ACC_0388,1100.39,2026-08-02 23:03:00,1,0,50,0.33,pin,kplus_app,0
TX_003577,ACC_0133,ACC_0209,425.11,2026-08-02 23:07:00,1,0,37,0.53,pin,kplus_app,0
TX_002190,ACC_0371,ACC_0781,70.99,2026-08-02 23:11:00,0,0,37,1.39,face_scan,kplus_app,0
TX_005609,ACC_0244,ACC_0440,174.65,2026-08-02 23:16:00,1,0,26,0.54,face_scan,kplus_app,0
TX_002859,ACC_0422,ACC_0772,700.28,2026-08-02 23:25:00,1,0,48,1.12,pin,kplus_app,0
TX_005388,ACC_0626,ACC_0893,328.83,2026-08-02 23:29:00,1,0,29,0.74,pin,kplus_app,0
TX_003763,ACC_0375,ACC_0989,50.18,2026-08-02 23:53:00,0,0,52,0.11,pin,kplus_app,0
TX_000639,ACC_1172,ACC_0634,1931.63,2026-08-03 00:14:00,0,0,25,1.04,pin,kplus_app,0
TX_004581,ACC_0296,ACC_1144,812.39,2026-08-03 00:19:00,0,0,46,1.42,pin,kplus_app,0
TX_003634,ACC_0815,ACC_0172,263.21,2026-08-03 00:22:00,1,0,62,0.5,pin,kplus_app,0
TX_003582,ACC_1123,ACC_1187,628.81,2026-08-03 00:34:00,0,0,37,0.53,face_scan,kplus_app,0
TX_004390,ACC_0942,ACC_0917,1215.68,2026-08-03 00:35:00,0,0,25,1.02,pin,kplus_app,0
TX_002302,ACC_1093,ACC_0321,163.73,2026-08-03 01:03:00,1,0,51,1.22,face_scan,kplus_app,0
TX_003461,ACC_0758,ACC_0576,357.3,2026-08-03 01:06:00,0,0,46,0.95,pin,kplus_app,0
TX_004029,ACC_0502,ACC_0283,1230.78,2026-08-03 01:13:00,0,0,46,0.89,pin,kplus_app,0
TX_002923,ACC_0710,ACC_0374,463.75,2026-08-03 01:14:00,0,0,34,0.38,pin,kplus_app,0
TX_002164,ACC_0147,ACC_0583,1259.9,2026-08-03 01:16:00,0,0,60,0.59,pin,kplus_app,0
TX_001472,ACC_0487,ACC_1106,1824.56,2026-08-03 01:23:00,1,0,47,0.68,pin,kplus_app,0
TX_003123,ACC_0253,ACC_0260,434.57,2026-08-03 01:24:00,0,0,35,0.9,pin,kplus_app,0
TX_005410,ACC_0489,ACC_0236,116.45,2026-08-03 01:26:00,0,0,39,1.32,face_scan,kplus_app,0
TX_001436,ACC_1130,ACC_1069,414.83,2026-08-03 01:30:00,1,0,45,0.36,pin,kplus_app,0
TX_004756,ACC_0962,ACC_0615,50.14,2026-08-03 01:32:00,0,0,53,0.23,face_scan,kplus_app,0
TX_000973,ACC_0706,ACC_0965,406.13,2026-08-03 01:44:00,1,0,33,1.09,pin,kplus_app,0
TX_000484,ACC_1169,ACC_0497,555.44,2026-08-03 01:45:00,1,0,43,0.64,pin,kplus_app,0
TX_004405,ACC_0413,ACC_0811,195.08,2026-08-03 01:49:00,0,0,48,1.01,pin,kplus_app,0
TX_001280,ACC_0703,ACC_0210,715.48,2026-08-03 01:50:00,1,0,43,0.27,face_scan,kplus_app,0
TX_001796,ACC_0393,ACC_0210,54.79,2026-08-03 01:51:00,1,0,43,0.3,pin,kplus_app,0
TX_005309,ACC_1072,ACC_0444,703.13,2026-08-03 01:53:00,0,0,64,0.64,pin,kplus_app,0
TX_004419,ACC_0707,ACC_1000,3247.84,2026-08-03 01:59:00,1,0,49,1.36,pin,kplus_app,0
TX_002408,ACC_0111,ACC_0757,354.38,2026-08-03 01:59:00,0,0,33,1.4,pin,kplus_app,0
TX_000561,ACC_0554,ACC_0694,237.67,2026-08-03 02:05:00,0,0,52,1.22,pin,kplus_app,0
TX_000378,ACC_0434,ACC_0413,489.55,2026-08-03 02:10:00,1,0,42,1.45,pin,kplus_app,0
TX_000809,ACC_0501,ACC_0211,311.27,2026-08-03 02:18:00,0,0,49,1.25,pin,kplus_app,0
TX_004082,ACC_0901,ACC_0467,492.73,2026-08-03 02:30:00,0,0,30,0.13,pin,kplus_app,0
TX_006260,ACC_1014,ACC_0008,245.39,2026-08-03 02:42:00,1,0,33,0.3,pin,kplus_app,1
TX_000435,ACC_0491,ACC_0079,396.55,2026-08-03 02:45:00,0,0,55,1.22,pin,kplus_app,0
TX_002356,ACC_0198,ACC_0248,627.27,2026-08-03 02:46:00,0,0,42,1.45,pin,kplus_app,0
TX_006261,ACC_1014,ACC_0008,30041.68,2026-08-03 02:56:00,0,0,12,17.71,pin,kplus_app,1
TX_000818,ACC_0601,ACC_0501,150.26,2026-08-03 03:03:00,1,0,48,0.5,pin,kplus_app,0
TX_005774,ACC_1017,ACC_1081,367.26,2026-08-03 03:12:00,1,0,40,0.59,pin,kplus_app,0
TX_002231,ACC_0596,ACC_0950,299.89,2026-08-03 03:20:00,0,0,60,0.26,pin,kplus_app,0
TX_002522,ACC_0433,ACC_0800,1200.9,2026-08-03 03:23:00,0,0,40,0.4,pin,kplus_app,0
TX_004769,ACC_1169,ACC_0951,591.66,2026-08-03 03:28:00,0,0,38,1.13,pin,kplus_app,0
TX_000504,ACC_0392,ACC_1039,1040.51,2026-08-03 03:54:00,0,0,42,0.15,face_scan,kplus_app,0
TX_000359,ACC_0600,ACC_0224,274.59,2026-08-03 04:02:00,0,0,40,0.65,pin,kplus_app,0
TX_004080,ACC_0652,ACC_0093,151.84,2026-08-03 04:14:00,1,0,53,0.71,pin,kplus_app,0
TX_003886,ACC_0971,ACC_0193,1097.23,2026-08-03 04:15:00,0,0,61,0.33,pin,kplus_app,0
TX_005008,ACC_0986,ACC_0551,676.56,2026-08-03 04:34:00,0,1,59,1.04,pin,kplus_app,0
TX_000814,ACC_0786,ACC_0965,1402.36,2026-08-03 04:45:00,0,0,50,0.2,pin,kplus_app,0
TX_000992,ACC_0470,ACC_0478,403.93,2026-08-03 04:50:00,0,0,55,0.78,pin,kplus_app,0
TX_001875,ACC_0315,ACC_0089,440.01,2026-08-03 04:58:00,0,0,43,0.51,pin,kplus_app,0
TX_004009,ACC_0807,ACC_0871,493.83,2026-08-03 05:06:00,1,0,41,0.75,pin,kplus_app,0
TX_004584,ACC_0550,ACC_0909,326.45,2026-08-03 05:10:00,0,0,34,1.41,pin,kplus_app,0
TX_000523,ACC_0347,ACC_1141,226.79,2026-08-03 05:14:00,1,0,58,0.42,pin,kplus_app,0
TX_000319,ACC_1040,ACC_0159,40.42,2026-08-03 05:25:00,0,0,32,0.39,pin,kplus_app,0
TX_003243,ACC_0917,ACC_0286,326.62,2026-08-03 05:34:00,1,0,51,1.34,pin,kplus_app,0
TX_000620,ACC_1074,ACC_0157,201.98,2026-08-03 05:41:00,1,0,33,1.44,pin,kplus_app,0
TX_002202,ACC_0900,ACC_0859,2090.63,2026-08-03 05:47:00,1,0,42,1.31,pin,kplus_app,0
TX_002833,ACC_0316,ACC_1059,41.89,2026-08-03 05:54:00,0,0,46,1.49,pin,kplus_app,0
TX_002569,ACC_0241,ACC_1086,64.96,2026-08-03 05:56:00,1,0,41,0.81,face_scan,kplus_app,0
TX_004099,ACC_1130,ACC_0609,671.56,2026-08-03 06:05:00,0,0,30,0.78,pin,kplus_app,0
TX_002463,ACC_0335,ACC_0701,543.64,2026-08-03 06:18:00,0,0,47,1.27,pin,kplus_app,0
TX_003692,ACC_0261,ACC_0660,1136.58,2026-08-03 06:27:00,0,0,48,1.27,pin,kplus_app,0
TX_005627,ACC_0539,ACC_0216,117.95,2026-08-03 06:28:00,0,0,29,0.8,pin,kplus_app,0
TX_000574,ACC_0202,ACC_0591,42.85,2026-08-03 06:40:00,1,0,40,0.96,pin,kplus_app,0
TX_006377,ACC_0017,ACC_0031,58788.83,2026-08-03 06:50:59,1,1,18,5.86,pin,promptpay,1
TX_005009,ACC_0079,ACC_1170,248.48,2026-08-03 06:51:00,0,0,58,0.34,pin,kplus_app,0
TX_001079,ACC_0203,ACC_0408,417.82,2026-08-03 06:55:00,1,0,44,0.81,pin,kplus_app,0
TX_004089,ACC_0129,ACC_0636,58.07,2026-08-03 07:05:00,1,0,63,0.75,pin,kplus_app,0
TX_000529,ACC_0311,ACC_0143,1067.1,2026-08-03 07:06:00,1,0,67,0.55,pin,kplus_app,0
TX_004334,ACC_0274,ACC_0516,1348.45,2026-08-03 07:10:00,0,0,68,0.99,pin,kplus_app,0
TX_004579,ACC_0240,ACC_0608,1552.57,2026-08-03 07:13:00,0,0,36,1.02,pin,kplus_app,0
TX_004659,ACC_0266,ACC_0693,1625.45,2026-08-03 07:33:00,0,0,49,1.27,pin,kplus_app,0
TX_002192,ACC_0117,ACC_0132,151.51,2026-08-03 07:35:00,0,0,41,1.08,pin,kplus_app,0
TX_000584,ACC_0302,ACC_0742,184.1,2026-08-03 07:45:00,1,0,38,0.55,pin,kplus_app,0
TX_004044,ACC_0286,ACC_1021,1291.26,2026-08-03 07:55:00,0,0,41,0.18,pin,kplus_app,0
TX_002762,ACC_0167,ACC_0928,85.4,2026-08-03 07:58:00,0,0,13,0.37,pin,kplus_app,0
TX_004369,ACC_0717,ACC_0864,76.04,2026-08-03 08:00:00,0,0,49,1.33,pin,kplus_app,0
TX_006340,ACC_0031,ACC_0052,39250.62,2026-08-03 08:06:34,1,1,12,8.61,pin,promptpay,1
TX_002527,ACC_0204,ACC_0808,1020.21,2026-08-03 08:15:00,0,0,24,0.79,pin,kplus_app,0
TX_001292,ACC_1161,ACC_1092,192.14,2026-08-03 08:15:00,0,0,42,1.39,pin,kplus_app,0
